,word1,word2,word3,true_word,section,predword,similary
11233,large,larger,young,younger,": gram3-comparative
",younger,0.726689338684082
11234,large,larger,bad,worse,": gram3-comparative
",worse,0.643210768699646
11235,large,larger,big,bigger,": gram3-comparative
",bigger,0.8480261564254761
11236,large,larger,bright,brighter,": gram3-comparative
",brighter,0.7632365226745605
11237,large,larger,cheap,cheaper,": gram3-comparative
",cheaper,0.7415504455566406
11238,large,larger,cold,colder,": gram3-comparative
",colder,0.6938118934631348
11239,large,larger,cool,cooler,": gram3-comparative
",cooler,0.6144837141036987
11240,large,larger,deep,deeper,": gram3-comparative
",deeper,0.8328098654747009
11241,large,larger,easy,easier,": gram3-comparative
",easier,0.7595998644828796
11242,large,larger,fast,faster,": gram3-comparative
",faster,0.7091900110244751
11243,large,larger,good,better,": gram3-comparative
",better,0.7729041576385498
11244,large,larger,great,greater,": gram3-comparative
",better,0.6370466351509094
11245,large,larger,hard,harder,": gram3-comparative
",harder,0.7784913182258606
11246,large,larger,heavy,heavier,": gram3-comparative
",heavier,0.773399293422699
11247,large,larger,high,higher,": gram3-comparative
",higher,0.6510558128356934
11248,large,larger,hot,hotter,": gram3-comparative
",hotter,0.6851202249526978
11249,long,longer,loud,louder,": gram3-comparative
",louder,0.6191972494125366
11250,long,longer,low,lower,": gram3-comparative
",lower,0.6121777296066284
11251,long,longer,new,newer,": gram3-comparative
",newer,0.48902973532676697
11252,long,longer,old,older,": gram3-comparative
",yearold,0.4896421432495117
11253,long,longer,quick,quicker,": gram3-comparative
",quicker,0.619882345199585
11254,long,longer,safe,safer,": gram3-comparative
",safer,0.6419163942337036
11255,long,longer,sharp,sharper,": gram3-comparative
",sharper,0.6494260430335999
11256,long,longer,short,shorter,": gram3-comparative
",shorter,0.5538737177848816
11257,long,longer,simple,simpler,": gram3-comparative
",simpler,0.6014920473098755
11258,long,longer,slow,slower,": gram3-comparative
",slower,0.7015742063522339
11259,long,longer,small,smaller,": gram3-comparative
",smaller,0.6513587832450867
11260,long,longer,smart,smarter,": gram3-comparative
",smarter,0.6472211480140686
11261,long,longer,strong,stronger,": gram3-comparative
",stronger,0.6620882153511047
11262,long,longer,tall,taller,": gram3-comparative
",taller,0.7393254637718201
11263,long,longer,tight,tighter,": gram3-comparative
",tighter,0.5953354239463806
11264,long,longer,tough,tougher,": gram3-comparative
",tougher,0.6959830522537231
11265,long,longer,warm,warmer,": gram3-comparative
",warmer,0.5932593941688538
11266,long,longer,weak,weaker,": gram3-comparative
",weaker,0.7040451765060425
11267,long,longer,wide,wider,": gram3-comparative
",wider,0.5012965202331543
11268,long,longer,young,younger,": gram3-comparative
",younger,0.6441255211830139
11269,long,longer,bad,worse,": gram3-comparative
",worse,0.5995082855224609
11270,long,longer,big,bigger,": gram3-comparative
",bigger,0.7186062335968018
11271,long,longer,bright,brighter,": gram3-comparative
",brighter,0.6554166078567505
11272,long,longer,cheap,cheaper,": gram3-comparative
",cheaper,0.6595331430435181
11273,long,longer,cold,colder,": gram3-comparative
",colder,0.6101052761077881
11274,long,longer,cool,cooler,": gram3-comparative
",cooler,0.5803773403167725
11275,long,longer,deep,deeper,": gram3-comparative
",deeper,0.6828620433807373
11276,long,longer,easy,easier,": gram3-comparative
",easier,0.6697799563407898
11277,long,longer,fast,faster,": gram3-comparative
",faster,0.6383704543113708
11278,long,longer,good,better,": gram3-comparative
",better,0.6509085893630981
11279,long,longer,great,greater,": gram3-comparative
",better,0.5305441617965698
11280,long,longer,hard,harder,": gram3-comparative
",harder,0.723163902759552
11281,long,longer,heavy,heavier,": gram3-comparative
",heavier,0.6810348629951477
11282,long,longer,high,higher,": gram3-comparative
",higher,0.6262808442115784
11283,long,longer,hot,hotter,": gram3-comparative
",hotter,0.6384215950965881
11284,long,longer,large,larger,": gram3-comparative
",larger,0.6874881982803345
11285,loud,louder,low,lower,": gram3-comparative
",lower,0.5758088827133179
11286,loud,louder,new,newer,": gram3-comparative
",revamped,0.5141481757164001
11287,loud,louder,old,older,": gram3-comparative
",yearold,0.5317243933677673
11288,loud,louder,quick,quicker,": gram3-comparative
",quicker,0.6605793237686157
11289,loud,louder,safe,safer,": gram3-comparative
",safer,0.678158700466156
11290,loud,louder,sharp,sharper,": gram3-comparative
",sharper,0.7179859280586243
11291,loud,louder,short,shorter,": gram3-comparative
",shorter,0.5749928951263428
11292,loud,louder,simple,simpler,": gram3-comparative
",simpler,0.6240524053573608
11293,loud,louder,slow,slower,": gram3-comparative
",slower,0.7118450403213501
11294,loud,louder,small,smaller,": gram3-comparative
",larger,0.6316604018211365
11295,loud,louder,smart,smarter,": gram3-comparative
",smarter,0.6665444374084473
11296,loud,louder,strong,stronger,": gram3-comparative
",stronger,0.7688129544258118
11297,loud,louder,tall,taller,": gram3-comparative
",taller,0.729841947555542
11298,loud,louder,tight,tighter,": gram3-comparative
",tighter,0.6907375454902649
11299,loud,louder,tough,tougher,": gram3-comparative
",tougher,0.7707452774047852
11300,loud,louder,warm,warmer,": gram3-comparative
",warmer,0.6598982214927673
11301,loud,louder,weak,weaker,": gram3-comparative
",weaker,0.7122555375099182
11302,loud,louder,wide,wider,": gram3-comparative
",wider,0.5567639470100403
11303,loud,louder,young,younger,": gram3-comparative
",younger,0.6231271028518677
11304,loud,louder,bad,worse,": gram3-comparative
",worse,0.6677467823028564
11305,loud,louder,big,bigger,": gram3-comparative
",bigger,0.7743529081344604
11306,loud,louder,bright,brighter,": gram3-comparative
",brighter,0.7329210638999939
11307,loud,louder,cheap,cheaper,": gram3-comparative
",cheaper,0.6723353862762451
11308,loud,louder,cold,colder,": gram3-comparative
",colder,0.6562728881835938
11309,loud,louder,cool,cooler,": gram3-comparative
",cooler,0.5768084526062012
11310,loud,louder,deep,deeper,": gram3-comparative
",deeper,0.7528209090232849
11311,loud,louder,easy,easier,": gram3-comparative
",easier,0.7212023735046387
11312,loud,louder,fast,faster,": gram3-comparative
",faster,0.6851646304130554
11313,loud,louder,good,better,": gram3-comparative
",better,0.7138060927391052
11314,loud,louder,great,greater,": gram3-comparative
",better,0.5629212856292725
11315,loud,louder,hard,harder,": gram3-comparative
",harder,0.7642845511436462
11316,loud,louder,heavy,heavier,": gram3-comparative
",heavier,0.7041900753974915
11317,loud,louder,high,higher,": gram3-comparative
",higher,0.6079759001731873
11318,loud,louder,hot,hotter,": gram3-comparative
",hotter,0.6690438985824585
11319,loud,louder,large,larger,": gram3-comparative
",larger,0.7426029443740845
11320,loud,louder,long,longer,": gram3-comparative
",longer,0.5742323398590088
11321,low,lower,new,newer,": gram3-comparative
",thenew,0.5112674236297607
11322,low,lower,old,older,": gram3-comparative
",yearold,0.5285165905952454
11323,low,lower,quick,quicker,": gram3-comparative
",quicker,0.6265235543251038
11324,low,lower,safe,safer,": gram3-comparative
",safer,0.6937539577484131
11325,low,lower,sharp,sharper,": gram3-comparative
",sharper,0.6247538328170776
11326,low,lower,short,shorter,": gram3-comparative
",shorter,0.6002688407897949
11327,low,lower,simple,simpler,": gram3-comparative
",simpler,0.6148820519447327
11328,low,lower,slow,slower,": gram3-comparative
",slower,0.6975374817848206
11329,low,lower,small,smaller,": gram3-comparative
",smaller,0.6653905510902405
11330,low,lower,smart,smarter,": gram3-comparative
",smarter,0.6437475085258484
11331,low,lower,strong,stronger,": gram3-comparative
",stronger,0.7293149828910828
11332,low,lower,tall,taller,": gram3-comparative
",taller,0.6914893388748169
11333,low,lower,tight,tighter,": gram3-comparative
",tighter,0.6158016920089722
11334,low,lower,tough,tougher,": gram3-comparative
",tougher,0.7278972268104553
11335,low,lower,warm,warmer,": gram3-comparative
",warmer,0.638459324836731
11336,low,lower,weak,weaker,": gram3-comparative
",weaker,0.782118558883667
11337,low,lower,wide,wider,": gram3-comparative
",wider,0.5712864398956299
11338,low,lower,young,younger,": gram3-comparative
",younger,0.5907277464866638
11339,low,lower,bad,worse,": gram3-comparative
",worse,0.5695114731788635
11340,low,lower,big,bigger,": gram3-comparative
",bigger,0.7246258854866028
11341,low,lower,bright,brighter,": gram3-comparative
",brighter,0.6743732690811157
11342,low,lower,cheap,cheaper,": gram3-comparative
",cheaper,0.6828804016113281
11343,low,lower,cold,colder,": gram3-comparative
",colder,0.598795473575592
11344,low,lower,cool,cooler,": gram3-comparative
",cooler,0.5584737062454224
11345,low,lower,deep,deeper,": gram3-comparative
",deeper,0.6719155311584473
11346,low,lower,easy,easier,": gram3-comparative
",easier,0.7318300008773804
11347,low,lower,fast,faster,": gram3-comparative
",faster,0.6396566033363342
11348,low,lower,good,better,": gram3-comparative
",better,0.6810793876647949
11349,low,lower,great,greater,": gram3-comparative
",better,0.5351927876472473
11350,low,lower,hard,harder,": gram3-comparative
",harder,0.6987943053245544
11351,low,lower,heavy,heavier,": gram3-comparative
",heavier,0.6513769030570984
11352,low,lower,high,higher,": gram3-comparative
",higher,0.7676178812980652
11353,low,lower,hot,hotter,": gram3-comparative
",hotter,0.6277413964271545
11354,low,lower,large,larger,": gram3-comparative
",larger,0.7031691670417786
11355,low,lower,long,longer,": gram3-comparative
",longer,0.5749328136444092
11356,low,lower,loud,louder,": gram3-comparative
",louder,0.5890320539474487
11357,new,newer,old,older,": gram3-comparative
",older,0.5279649496078491
11358,new,newer,quick,quicker,": gram3-comparative
",quicker,0.49746623635292053
11359,new,newer,safe,safer,": gram3-comparative
",safer,0.5792319178581238
11360,new,newer,sharp,sharper,": gram3-comparative
",sharper,0.4944871962070465
11361,new,newer,short,shorter,": gram3-comparative
",shorter,0.5204628109931946
11362,new,newer,simple,simpler,": gram3-comparative
",straightforward,0.5136792659759521
11363,new,newer,slow,slower,": gram3-comparative
",slower,0.630652129650116
11364,new,newer,small,smaller,": gram3-comparative
",smaller,0.613981306552887
11365,new,newer,smart,smarter,": gram3-comparative
",smarter,0.5064208507537842
11366,new,newer,strong,stronger,": gram3-comparative
",stronger,0.46828165650367737
11367,new,newer,tall,taller,": gram3-comparative
",taller,0.5979723930358887
11368,new,newer,tight,tighter,": gram3-comparative
",Tight,0.5052958726882935
11369,new,newer,tough,tougher,": gram3-comparative
",tougher,0.5241238474845886
11370,new,newer,warm,warmer,": gram3-comparative
",warmer,0.4860597848892212
11371,new,newer,weak,weaker,": gram3-comparative
",weaker,0.5474288463592529
11372,new,newer,wide,wider,": gram3-comparative
",scatter_bomblets,0.39687347412109375
11373,new,newer,young,younger,": gram3-comparative
",younger,0.6121962666511536
11374,new,newer,bad,worse,": gram3-comparative
",Bad,0.46097251772880554
11375,new,newer,big,bigger,": gram3-comparative
",bigger,0.5734803080558777
11376,new,newer,bright,brighter,": gram3-comparative
",brighter,0.4892415702342987
11377,new,newer,cheap,cheaper,": gram3-comparative
",cheaper,0.5883910655975342
11378,new,newer,cold,colder,": gram3-comparative
",colder,0.49973201751708984
11379,new,newer,cool,cooler,": gram3-comparative
",cooler,0.49916568398475647
11380,new,newer,deep,deeper,": gram3-comparative
",deeper,0.5367146730422974
11381,new,newer,easy,easier,": gram3-comparative
",easier,0.5006120204925537
11382,new,newer,fast,faster,": gram3-comparative
",faster,0.5064901113510132
11383,new,newer,good,better,": gram3-comparative
",bad,0.49299299716949463
11384,new,newer,great,greater,": gram3-comparative
",terrific,0.48868095874786377
11385,new,newer,hard,harder,": gram3-comparative
",harder,0.5713663101196289
11386,new,newer,heavy,heavier,": gram3-comparative
",heavier,0.5812349319458008
11387,new,newer,high,higher,": gram3-comparative
",low,0.5499016046524048
11388,new,newer,hot,hotter,": gram3-comparative
",hotter,0.4904927909374237
11389,new,newer,large,larger,": gram3-comparative
",smaller,0.5908632278442383
11390,new,newer,long,longer,": gram3-comparative
",longer,0.47518011927604675
11391,new,newer,loud,louder,": gram3-comparative
",louder,0.5131178498268127
11392,new,newer,low,lower,": gram3-comparative
",high,0.4528743326663971
11393,old,older,quick,quicker,": gram3-comparative
",quicker,0.545106053352356
11394,old,older,safe,safer,": gram3-comparative
",safer,0.5787545442581177
11395,old,older,sharp,sharper,": gram3-comparative
",sharper,0.5859508514404297
11396,old,older,short,shorter,": gram3-comparative
",shorter,0.5196086764335632
11397,old,older,simple,simpler,": gram3-comparative
",straightforward,0.5522987246513367
11398,old,older,slow,slower,": gram3-comparative
",slower,0.6341356039047241
11399,old,older,small,smaller,": gram3-comparative
",smaller,0.6321606636047363
11400,old,older,smart,smarter,": gram3-comparative
",smarter,0.5746217370033264
11401,old,older,strong,stronger,": gram3-comparative
",stronger,0.5866434574127197
11402,old,older,tall,taller,": gram3-comparative
",taller,0.6724279522895813
11403,old,older,tight,tighter,": gram3-comparative
",Tight,0.5348640084266663
11404,old,older,tough,tougher,": gram3-comparative
",tougher,0.5952674746513367
11405,old,older,warm,warmer,": gram3-comparative
",warmer,0.5066954493522644
11406,old,older,weak,weaker,": gram3-comparative
",weaker,0.6290900111198425
11407,old,older,wide,wider,": gram3-comparative
",wider,0.5192664265632629
11408,old,older,young,younger,": gram3-comparative
",younger,0.6766281127929688
11409,old,older,bad,worse,": gram3-comparative
",good,0.4972742795944214
11410,old,older,big,bigger,": gram3-comparative
",bigger,0.6400676369667053
11411,old,older,bright,brighter,": gram3-comparative
",brighter,0.5656784176826477
11412,old,older,cheap,cheaper,": gram3-comparative
",cheaper,0.5744073987007141
11413,old,older,cold,colder,": gram3-comparative
",colder,0.5185595154762268
11414,old,older,cool,cooler,": gram3-comparative
",cooler,0.4889921545982361
11415,old,older,deep,deeper,": gram3-comparative
",deeper,0.6081008315086365
11416,old,older,easy,easier,": gram3-comparative
",easier,0.5957628488540649
11417,old,older,fast,faster,": gram3-comparative
",faster,0.5506910681724548
11418,old,older,good,better,": gram3-comparative
",better,0.5773377418518066
11419,old,older,great,greater,": gram3-comparative
",tremendous,0.5339191555976868
11420,old,older,hard,harder,": gram3-comparative
",harder,0.6483989357948303
11421,old,older,heavy,heavier,": gram3-comparative
",heavier,0.6528621315956116
11422,old,older,high,higher,": gram3-comparative
",higher,0.5658747553825378
11423,old,older,hot,hotter,": gram3-comparative
",hotter,0.4900170564651489
11424,old,older,large,larger,": gram3-comparative
",larger,0.6435460448265076
11425,old,older,long,longer,": gram3-comparative
",longer,0.5152503252029419
11426,old,older,loud,louder,": gram3-comparative
",louder,0.5159875154495239
11427,old,older,low,lower,": gram3-comparative
",lower,0.521155834197998
11428,old,older,new,newer,": gram3-comparative
",newer,0.5712428092956543
11429,quick,quicker,safe,safer,": gram3-comparative
",safer,0.7328101992607117
11430,quick,quicker,sharp,sharper,": gram3-comparative
",sharper,0.7236653566360474
11431,quick,quicker,short,shorter,": gram3-comparative
",shorter,0.6586193442344666
11432,quick,quicker,simple,simpler,": gram3-comparative
",simpler,0.7050309777259827
11433,quick,quicker,slow,slower,": gram3-comparative
",slower,0.7742486000061035
11434,quick,quicker,small,smaller,": gram3-comparative
",smaller,0.7181352376937866
11435,quick,quicker,smart,smarter,": gram3-comparative
",smarter,0.6932306289672852
11436,quick,quicker,strong,stronger,": gram3-comparative
",stronger,0.7694482207298279
11437,quick,quicker,tall,taller,": gram3-comparative
",taller,0.7370417714118958
11438,quick,quicker,tight,tighter,": gram3-comparative
",tighter,0.6462960243225098
11439,quick,quicker,tough,tougher,": gram3-comparative
",tougher,0.737469494342804
11440,quick,quicker,warm,warmer,": gram3-comparative
",warmer,0.6813125610351562
11441,quick,quicker,weak,weaker,": gram3-comparative
",weaker,0.7526941299438477
11442,quick,quicker,wide,wider,": gram3-comparative
",wider,0.5571301579475403
11443,quick,quicker,young,younger,": gram3-comparative
",younger,0.6557127833366394
11444,quick,quicker,bad,worse,": gram3-comparative
",worse,0.6537536382675171
11445,quick,quicker,big,bigger,": gram3-comparative
",bigger,0.7718352675437927
11446,quick,quicker,bright,brighter,": gram3-comparative
",brighter,0.7056458592414856
11447,quick,quicker,cheap,cheaper,": gram3-comparative
",cheaper,0.7612993717193604
11448,quick,quicker,cold,colder,": gram3-comparative
",colder,0.7085320949554443
11449,quick,quicker,cool,cooler,": gram3-comparative
",cooler,0.6180806756019592
11450,quick,quicker,deep,deeper,": gram3-comparative
",deeper,0.680160641670227
11451,quick,quicker,easy,easier,": gram3-comparative
",easier,0.7819917798042297
11452,quick,quicker,fast,faster,": gram3-comparative
",faster,0.786077082157135
11453,quick,quicker,good,better,": gram3-comparative
",better,0.7681026458740234
11454,quick,quicker,great,greater,": gram3-comparative
",better,0.631485104560852
11455,quick,quicker,hard,harder,": gram3-comparative
",harder,0.7515559196472168
11456,quick,quicker,heavy,heavier,": gram3-comparative
",heavier,0.7466471791267395
11457,quick,quicker,high,higher,": gram3-comparative
",higher,0.6572747230529785
11458,quick,quicker,hot,hotter,": gram3-comparative
",hotter,0.7113105654716492
11459,quick,quicker,large,larger,": gram3-comparative
",larger,0.7194039225578308
11460,quick,quicker,long,longer,": gram3-comparative
",longer,0.6252272725105286
11461,quick,quicker,loud,louder,": gram3-comparative
",louder,0.676031768321991
11462,quick,quicker,low,lower,": gram3-comparative
",lower,0.6454064249992371
11463,quick,quicker,new,newer,": gram3-comparative
",newer,0.5231378078460693
11464,quick,quicker,old,older,": gram3-comparative
",older,0.511858344078064
11465,safe,safer,sharp,sharper,": gram3-comparative
",sharper,0.6638524532318115
11466,safe,safer,short,shorter,": gram3-comparative
",shorter,0.6066814064979553
11467,safe,safer,simple,simpler,": gram3-comparative
",simpler,0.7036740779876709
11468,safe,safer,slow,slower,": gram3-comparative
",slower,0.7025248408317566
11469,safe,safer,small,smaller,": gram3-comparative
",smaller,0.6852068305015564
11470,safe,safer,smart,smarter,": gram3-comparative
",smarter,0.6637197136878967
11471,safe,safer,strong,stronger,": gram3-comparative
",stronger,0.7474507093429565
11472,safe,safer,tall,taller,": gram3-comparative
",taller,0.717353880405426
11473,safe,safer,tight,tighter,": gram3-comparative
",tighter,0.6524465680122375
11474,safe,safer,tough,tougher,": gram3-comparative
",tougher,0.7468188405036926
11475,safe,safer,warm,warmer,": gram3-comparative
",warmer,0.6952329277992249
11476,safe,safer,weak,weaker,": gram3-comparative
",weaker,0.732075572013855
11477,safe,safer,wide,wider,": gram3-comparative
",wider,0.5992777943611145
11478,safe,safer,young,younger,": gram3-comparative
",younger,0.5988512635231018
11479,safe,safer,bad,worse,": gram3-comparative
",worse,0.5812166333198547
11480,safe,safer,big,bigger,": gram3-comparative
",bigger,0.7258027791976929
11481,safe,safer,bright,brighter,": gram3-comparative
",brighter,0.7225765585899353
11482,safe,safer,cheap,cheaper,": gram3-comparative
",cheaper,0.7346515655517578
11483,safe,safer,cold,colder,": gram3-comparative
",colder,0.6265044808387756
11484,safe,safer,cool,cooler,": gram3-comparative
",cooler,0.5530765652656555
11485,safe,safer,deep,deeper,": gram3-comparative
",deeper,0.7234848737716675
11486,safe,safer,easy,easier,": gram3-comparative
",easier,0.7887573838233948
11487,safe,safer,fast,faster,": gram3-comparative
",faster,0.6445010304450989
11488,safe,safer,good,better,": gram3-comparative
",better,0.7019417881965637
11489,safe,safer,great,greater,": gram3-comparative
",tremendous,0.6116713285446167
11490,safe,safer,hard,harder,": gram3-comparative
",harder,0.7518478631973267
11491,safe,safer,heavy,heavier,": gram3-comparative
",heavier,0.694376528263092
11492,safe,safer,high,higher,": gram3-comparative
",higher,0.611545741558075
11493,safe,safer,hot,hotter,": gram3-comparative
",hotter,0.6275161504745483
11494,safe,safer,large,larger,": gram3-comparative
",larger,0.7051833271980286
11495,safe,safer,long,longer,": gram3-comparative
",shorter,0.5743587613105774
11496,safe,safer,loud,louder,": gram3-comparative
",louder,0.6371959447860718
11497,safe,safer,low,lower,": gram3-comparative
",lower,0.6122570037841797
11498,safe,safer,new,newer,": gram3-comparative
",revamped,0.5078080892562866
11499,safe,safer,old,older,": gram3-comparative
",yearold,0.5684570670127869
11500,safe,safer,quick,quicker,": gram3-comparative
",quicker,0.6526276469230652
11501,sharp,sharper,short,shorter,": gram3-comparative
",shorter,0.6244752407073975
11502,sharp,sharper,simple,simpler,": gram3-comparative
",simpler,0.7067207098007202
11503,sharp,sharper,slow,slower,": gram3-comparative
",slower,0.6905022859573364
11504,sharp,sharper,small,smaller,": gram3-comparative
",smaller,0.6850730180740356
11505,sharp,sharper,smart,smarter,": gram3-comparative
",smarter,0.7134581804275513
11506,sharp,sharper,strong,stronger,": gram3-comparative
",stronger,0.7678561210632324
11507,sharp,sharper,tall,taller,": gram3-comparative
",taller,0.73758864402771
11508,sharp,sharper,tight,tighter,": gram3-comparative
",tighter,0.6538715958595276
11509,sharp,sharper,tough,tougher,": gram3-comparative
",tougher,0.7632179260253906
11510,sharp,sharper,warm,warmer,": gram3-comparative
",warmer,0.6469295620918274
11511,sharp,sharper,weak,weaker,": gram3-comparative
",weaker,0.710978090763092
11512,sharp,sharper,wide,wider,": gram3-comparative
",wider,0.5858972668647766
11513,sharp,sharper,young,younger,": gram3-comparative
",younger,0.658262312412262
11514,sharp,sharper,bad,worse,": gram3-comparative
",worse,0.6407678723335266
11515,sharp,sharper,big,bigger,": gram3-comparative
",bigger,0.7986528873443604
11516,sharp,sharper,bright,brighter,": gram3-comparative
",brighter,0.7654228806495667
11517,sharp,sharper,cheap,cheaper,": gram3-comparative
",cheaper,0.7030216455459595
11518,sharp,sharper,cold,colder,": gram3-comparative
",colder,0.6643048524856567
11519,sharp,sharper,cool,cooler,": gram3-comparative
",cooler,0.5760985612869263
11520,sharp,sharper,deep,deeper,": gram3-comparative
",deeper,0.7725470066070557
11521,sharp,sharper,easy,easier,": gram3-comparative
",easier,0.7354109883308411
11522,sharp,sharper,fast,faster,": gram3-comparative
",faster,0.6716217398643494
11523,sharp,sharper,good,better,": gram3-comparative
",better,0.7529118657112122
11524,sharp,sharper,great,greater,": gram3-comparative
",better,0.6146371960639954
11525,sharp,sharper,hard,harder,": gram3-comparative
",harder,0.7421728372573853
11526,sharp,sharper,heavy,heavier,": gram3-comparative
",heavier,0.733559787273407
11527,sharp,sharper,high,higher,": gram3-comparative
",higher,0.5616836547851562
11528,sharp,sharper,hot,hotter,": gram3-comparative
",hotter,0.6766086220741272
11529,sharp,sharper,large,larger,": gram3-comparative
",larger,0.7821975946426392
11530,sharp,sharper,long,longer,": gram3-comparative
",longer,0.6235381960868835
11531,sharp,sharper,loud,louder,": gram3-comparative
",louder,0.701808512210846
11532,sharp,sharper,low,lower,": gram3-comparative
",lower,0.55002760887146
11533,sharp,sharper,new,newer,": gram3-comparative
",revamped,0.5336995720863342
11534,sharp,sharper,old,older,": gram3-comparative
",yearold,0.5243292450904846
11535,sharp,sharper,quick,quicker,": gram3-comparative
",quicker,0.7061101198196411
11536,sharp,sharper,safe,safer,": gram3-comparative
",safer,0.6767750382423401
11537,short,shorter,simple,simpler,": gram3-comparative
",simpler,0.6702404022216797
11538,short,shorter,slow,slower,": gram3-comparative
",slower,0.7139269113540649
11539,short,shorter,small,smaller,": gram3-comparative
",smaller,0.6983414888381958
11540,short,shorter,smart,smarter,": gram3-comparative
",smarter,0.6839819550514221
11541,short,shorter,strong,stronger,": gram3-comparative
",stronger,0.6978434920310974
11542,short,shorter,tall,taller,": gram3-comparative
",taller,0.7540185451507568
11543,short,shorter,tight,tighter,": gram3-comparative
",tighter,0.6439710855484009
11544,short,shorter,tough,tougher,": gram3-comparative
",tougher,0.7191453576087952
11545,short,shorter,warm,warmer,": gram3-comparative
",warmer,0.6787277460098267
11546,short,shorter,weak,weaker,": gram3-comparative
",weaker,0.7053317427635193
11547,short,shorter,wide,wider,": gram3-comparative
",wider,0.5556641817092896
11548,short,shorter,young,younger,": gram3-comparative
",younger,0.696567714214325
11549,short,shorter,bad,worse,": gram3-comparative
",better,0.5518791675567627
11550,short,shorter,big,bigger,": gram3-comparative
",bigger,0.7310745716094971
11551,short,shorter,bright,brighter,": gram3-comparative
",brighter,0.6905967593193054
11552,short,shorter,cheap,cheaper,": gram3-comparative
",cheaper,0.7201505899429321
11553,short,shorter,cold,colder,": gram3-comparative
",colder,0.6584168076515198
11554,short,shorter,cool,cooler,": gram3-comparative
",cooler,0.5973917841911316
11555,short,shorter,deep,deeper,": gram3-comparative
",deeper,0.640857994556427
11556,short,shorter,easy,easier,": gram3-comparative
",easier,0.7057911157608032
11557,short,shorter,fast,faster,": gram3-comparative
",faster,0.6760693788528442
11558,short,shorter,good,better,": gram3-comparative
",better,0.6699164509773254
11559,short,shorter,great,greater,": gram3-comparative
",fantastic,0.5489171147346497
11560,short,shorter,hard,harder,": gram3-comparative
",harder,0.6839545965194702
11561,short,shorter,heavy,heavier,": gram3-comparative
",heavier,0.7511639595031738
11562,short,shorter,high,higher,": gram3-comparative
",higher,0.5984195470809937
11563,short,shorter,hot,hotter,": gram3-comparative
",hotter,0.6553168892860413
11564,short,shorter,large,larger,": gram3-comparative
",larger,0.7076888680458069
11565,short,shorter,long,longer,": gram3-comparative
",longer,0.5898004174232483
11566,short,shorter,loud,louder,": gram3-comparative
",louder,0.599858820438385
11567,short,shorter,low,lower,": gram3-comparative
",lower,0.6125483512878418
11568,short,shorter,new,newer,": gram3-comparative
",newer,0.5478097796440125
11569,short,shorter,old,older,": gram3-comparative
",younger,0.5021633505821228
11570,short,shorter,quick,quicker,": gram3-comparative
",quicker,0.6952705979347229
11571,short,shorter,safe,safer,": gram3-comparative
",safer,0.6873633861541748
11572,short,shorter,sharp,sharper,": gram3-comparative
",sharper,0.6662572026252747
11573,simple,simpler,slow,slower,": gram3-comparative
",slower,0.7238618731498718
11574,simple,simpler,small,smaller,": gram3-comparative
",smaller,0.7125861644744873
11575,simple,simpler,smart,smarter,": gram3-comparative
",smarter,0.6692052483558655
11576,simple,simpler,strong,stronger,": gram3-comparative
",stronger,0.7257009744644165
11577,simple,simpler,tall,taller,": gram3-comparative
",taller,0.7089710235595703
11578,simple,simpler,tight,tighter,": gram3-comparative
",tighter,0.6665119528770447
11579,simple,simpler,tough,tougher,": gram3-comparative
",tougher,0.7454330921173096
11580,simple,simpler,warm,warmer,": gram3-comparative
",warmer,0.6553632616996765
11581,simple,simpler,weak,weaker,": gram3-comparative
",weaker,0.7251976132392883
11582,simple,simpler,wide,wider,": gram3-comparative
",wider,0.5575110912322998
11583,simple,simpler,young,younger,": gram3-comparative
",younger,0.658297061920166
11584,simple,simpler,bad,worse,": gram3-comparative
",better,0.5871831178665161
11585,simple,simpler,big,bigger,": gram3-comparative
",bigger,0.7238996624946594
11586,simple,simpler,bright,brighter,": gram3-comparative
",brighter,0.7161676287651062
11587,simple,simpler,cheap,cheaper,": gram3-comparative
",cheaper,0.7504306435585022
11588,simple,simpler,cold,colder,": gram3-comparative
",colder,0.6396927833557129
11589,simple,simpler,cool,cooler,": gram3-comparative
",cooler,0.5922845005989075
11590,simple,simpler,deep,deeper,": gram3-comparative
",deeper,0.6791199445724487
11591,simple,simpler,easy,easier,": gram3-comparative
",easier,0.8080403208732605
11592,simple,simpler,fast,faster,": gram3-comparative
",faster,0.6964129209518433
11593,simple,simpler,good,better,": gram3-comparative
",better,0.7350263595581055
11594,simple,simpler,great,greater,": gram3-comparative
",better,0.5873944163322449
11595,simple,simpler,hard,harder,": gram3-comparative
",harder,0.7479380965232849
11596,simple,simpler,heavy,heavier,": gram3-comparative
",heavier,0.6916279196739197
11597,simple,simpler,high,higher,": gram3-comparative
",higher,0.6070613265037537
11598,simple,simpler,hot,hotter,": gram3-comparative
",hotter,0.6777198314666748
11599,simple,simpler,large,larger,": gram3-comparative
",larger,0.7107837200164795
11600,simple,simpler,long,longer,": gram3-comparative
",shorter,0.585529088973999
11601,simple,simpler,loud,louder,": gram3-comparative
",louder,0.6201777458190918
11602,simple,simpler,low,lower,": gram3-comparative
",lower,0.6032029390335083
11603,simple,simpler,new,newer,": gram3-comparative
",revamped,0.5235108137130737
11604,simple,simpler,old,older,": gram3-comparative
",younger,0.4770332872867584
